,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
35,2021-04-11,12:00,Premier League,Matchweek 31,Sun,Away,W,2,1,Burnley,1.2,1.8,43.0,,Jonjo Shelvey,3-5-2,Anthony Taylor,Match Report,,10.0,4.0,12.5,0.0,0.0,0.0,2019,NewcastleUnited
36,2021-04-17,12:30,Premier League,Matchweek 32,Sat,Home,W,3,2,West Ham,1.8,1.5,34.0,,Jonjo Shelvey,3-5-2,Kevin Friend,Match Report,,15.0,6.0,17.3,0.0,0.0,0.0,2019,NewcastleUnited
37,2021-04-24,12:30,Premier League,Matchweek 33,Sat,Away,D,1,1,Liverpool,1.2,1.9,31.0,,Jonjo Shelvey,3-5-2,Andre Marriner,Match Report,,7.0,4.0,14.9,0.0,0.0,0.0,2019,NewcastleUnited
38,2021-05-02,14:00,Premier League,Matchweek 34,Sun,Home,L,0,2,Arsenal,0.2,1.9,39.0,,Jonjo Shelvey,3-5-2,Mike Dean,Match Report,,5.0,1.0,18.5,0.0,0.0,0.0,2019,NewcastleUnited
39,2021-05-07,20:00,Premier League,Matchweek 35,Fri,Away,W,4,2,Leicester City,2.6,2.3,32.0,,Jonjo Shelvey,3-5-2,Darren England,Match Report,,14.0,6.0,16.4,2.0,0.0,0.0,2019,NewcastleUnited
40,2021-05-14,20:00,Premier League,Matchweek 36,Fri,Home,L,3,4,Manchester City,2.2,1.3,18.0,,Jonjo Shelvey,3-5-2,Kevin Friend,Match Report,,9.0,3.0,16.9,1.0,1.0,2.0,2019,NewcastleUnited
41,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Home,W,1,0,Sheffield Utd,1.5,0.8,50.0,10000.0,Jonjo Shelvey,3-5-2,Robert Jones,Match Report,,16.0,5.0,17.1,1.0,0.0,0.0,2019,NewcastleUnited
42,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,W,2,0,Fulham,1.2,0.9,36.0,2000.0,Jonjo Shelvey,3-5-2,Chris Kavanagh,Match Report,,8.0,3.0,21.3,0.0,1.0,1.0,2019,NewcastleUnited
0,2020-09-14,18:00,Premier League,Matchweek 1,Mon,Away,W,2,0,Sheffield Utd,1.1,0.6,44.0,,Conor Coady,3-4-3,Mike Dean,Match Report,,11.0,4.0,16.3,0.0,0.0,0.0,2019,WolverhamptonWanderers
2,2020-09-21,20:15,Premier League,Matchweek 2,Mon,Home,L,1,3,Manchester City,1.0,1.9,35.0,,Conor Coady,3-5-2,Andre Marriner,Match Report,,10.0,1.0,16.7,0.0,0.0,0.0,2019,WolverhamptonWanderers
3,2020-09-27,19:00,Premier League,Matchweek 3,Sun,Away,L,0,4,West Ham,0.5,1.6,62.0,,Conor Coady,3-4-3,Martin Atkinson,Match Report,,11.0,2.0,19.0,0.0,0.0,0.0,2019,WolverhamptonWanderers
4,2020-10-04,14:00,Premier League,Matchweek 4,Sun,Home,W,1,0,Fulham,1.2,0.7,48.0,,Conor Coady,3-5-2,Darren England,Match Report,,14.0,5.0,18.4,1.0,0.0,0.0,2019,WolverhamptonWanderers
5,2020-10-19,20:00,Premier League,Matchweek 5,Mon,Away,W,1,0,Leeds United,0.5,1.6,34.0,,Conor Coady,3-5-2,David Coote,Match Report,,7.0,3.0,16.6,0.0,0.0,0.0,2019,WolverhamptonWanderers
6,2020-10-25,16:30,Premier League,Matchweek 6,Sun,Home,D,1,1,Newcastle Utd,0.7,0.2,63.0,,Conor Coady,3-4-3,Lee Mason,Match Report,,16.0,4.0,22.1,0.0,0.0,0.0,2019,WolverhamptonWanderers
7,2020-10-30,20:00,Premier League,Matchweek 7,Fri,Home,W,2,0,Crystal Palace,1.3,0.6,47.0,,Conor Coady,3-4-3,Martin Atkinson,Match Report,,15.0,5.0,18.6,0.0,0.0,0.0,2019,WolverhamptonWanderers
8,2020-11-08,14:00,Premier League,Matchweek 8,Sun,Away,L,0,1,Leicester City,0.5,1.9,50.0,,Conor Coady,3-4-3,Anthony Taylor,Match Report,,7.0,2.0,20.3,1.0,0.0,0.0,2019,WolverhamptonWanderers
9,2020-11-23,20:00,Premier League,Matchweek 9,Mon,Home,D,1,1,Southampton,1.9,1.5,46.0,,Rúben Neves,4-3-3,Andre Marriner,Match Report,,20.0,9.0,15.5,1.0,0.0,0.0,2019,WolverhamptonWanderers
10,2020-11-29,19:15,Premier League,Matchweek 10,Sun,Away,W,2,1,Arsenal,1.4,1.2,44.0,,Conor Coady,4-2-3-1,Michael Oliver,Match Report,,11.0,5.0,11.4,0.0,0.0,0.0,2019,WolverhamptonWanderers
11,2020-12-06,19:15,Premier League,Matchweek 11,Sun,Away,L,0,4,Liverpool,0.5,1.2,39.0,2000.0,Conor Coady,4-3-3,Craig Pawson,Match Report,,9.0,3.0,18.3,1.0,0.0,0.0,2019,WolverhamptonWanderers
12,2020-12-12,12:30,Premier League,Matchweek 12,Sat,Home,L,0,1,Aston Villa,1.2,1.1,49.0,,Conor Coady,4-2-3-1,Mike Dean,Match Report,,16.0,7.0,17.4,0.0,0.0,0.0,2019,WolverhamptonWanderers
13,2020-12-15,18:00,Premier League,Matchweek 13,Tue,Home,W,2,1,Chelsea,0.5,1.3,46.0,,Conor Coady,3-4-1-2,Stuart Attwell,Match Report,,12.0,4.0,21.1,0.0,0.0,0.0,2019,WolverhamptonWanderers
14,2020-12-21,17:30,Premier League,Matchweek 14,Mon,Away,L,1,2,Burnley,1.4,1.8,64.0,,Conor Coady,3-4-1-2,Lee Mason,Match Report,,14.0,2.0,19.6,1.0,1.0,1.0,2019,WolverhamptonWanderers
15,2020-12-27,19:15,Premier League,Matchweek 15,Sun,Home,D,1,1,Tottenham,1.0,0.4,55.0,,Conor Coady,4-2-3-1,Paul Tierney,Match Report,,11.0,6.0,16.3,1.0,0.0,0.0,2019,WolverhamptonWanderers
16,2020-12-29,20:00,Premier League,Matchweek 16,Tue,Away,L,0,1,Manchester Utd,0.4,1.3,42.0,,Conor Coady,3-5-2,Jonathan Moss,Match Report,,9.0,5.0,17.7,0.0,0.0,0.0,2019,WolverhamptonWanderers
17,2021-01-02,17:30,Premier League,Matchweek 17,Sat,Away,D,3,3,Brighton,1.7,1.7,45.0,,Conor Coady,4-2-3-1,Andy Madley,Match Report,,11.0,3.0,17.5,0.0,1.0,1.0,2019,WolverhamptonWanderers
19,2021-01-12,20:15,Premier League,Matchweek 18,Tue,Home,L,1,2,Everton,1.0,0.6,53.0,,Conor Coady,4-3-3,Martin Atkinson,Match Report,,12.0,3.0,19.0,1.0,0.0,0.0,2019,WolverhamptonWanderers
20,2021-01-16,12:30,Premier League,Matchweek 19,Sat,Home,L,2,3,West Brom,2.2,2.3,68.0,,Conor Coady,4-3-3,Michael Oliver,Match Report,,24.0,7.0,16.1,1.0,0.0,0.0,2019,WolverhamptonWanderers
22,2021-01-27,18:00,Premier League,Matchweek 20,Wed,Away,D,0,0,Chelsea,0.4,0.8,22.0,,Conor Coady,3-4-1-2,Andy Madley,Match Report,,4.0,0.0,18.9,1.0,0.0,0.0,2019,WolverhamptonWanderers
23,2021-01-30,15:00,Premier League,Matchweek 21,Sat,Away,L,0,1,Crystal Palace,0.4,0.8,51.0,,Conor Coady,3-4-3,Simon Hooper,Match Report,,6.0,4.0,14.7,0.0,0.0,0.0,2019,WolverhamptonWanderers
24,2021-02-02,18:00,Premier League,Matchweek 22,Tue,Home,W,2,1,Arsenal,1.5,0.6,55.0,,Conor Coady,4-2-3-1,Craig Pawson,Match Report,,11.0,6.0,19.6,0.0,1.0,1.0,2019,WolverhamptonWanderers
25,2021-02-07,14:00,Premier League,Matchweek 23,Sun,Home,D,0,0,Leicester City,1.9,0.7,44.0,,Conor Coady,3-4-3,Martin Atkinson,Match Report,,13.0,1.0,16.2,1.0,0.0,0.0,2019,WolverhamptonWanderers
27,2021-02-14,12:00,Premier League,Matchweek 24,Sun,Away,W,2,1,Southampton,1.1,0.7,49.0,,Conor Coady,3-4-3,Graham Scott,Match Report,,9.0,2.0,19.7,0.0,1.0,1.0,2019,WolverhamptonWanderers
28,2021-02-19,20:00,Premier League,Matchweek 25,Fri,Home,W,1,0,Leeds United,0.8,1.4,41.0,,Conor Coady,3-4-3,David Coote,Match Report,,16.0,5.0,22.1,0.0,0.0,0.0,2019,WolverhamptonWanderers
29,2021-02-27,20:00,Premier League,Matchweek 26,Sat,Away,D,1,1,Newcastle Utd,1.0,1.5,53.0,,Conor Coady,3-4-3,Mike Dean,Match Report,,14.0,4.0,18.1,0.0,0.0,0.0,2019,WolverhamptonWanderers
30,2021-03-02,20:00,Premier League,Matchweek 29,Tue,Away,L,1,4,Manchester City,0.4,2.3,27.0,,Conor Coady,3-4-3,Chris Kavanagh,Match Report,,6.0,1.0,14.7,0.0,0.0,0.0,2019,WolverhamptonWanderers
31,2021-03-06,17:30,Premier League,Matchweek 27,Sat,Away,D,0,0,Aston Villa,1.7,0.6,50.0,,Conor Coady,3-4-3,Andy Madley,Match Report,,11.0,2.0,16.1,0.0,0.0,0.0,2019,WolverhamptonWanderers
32,2021-03-15,20:00,Premier League,Matchweek 28,Mon,Home,L,0,1,Liverpool,0.8,1.1,54.0,,Conor Coady,3-4-3,Craig Pawson,Match Report,,10.0,5.0,14.3,1.0,0.0,0.0,2019,WolverhamptonWanderers
33,2021-04-05,20:15,Premier League,Matchweek 30,Mon,Home,L,2,3,West Ham,2.5,1.2,66.0,,Conor Coady,4-2-3-1,Michael Oliver,Match Report,,20.0,5.0,14.3,0.0,0.0,0.0,2019,WolverhamptonWanderers
34,2021-04-09,20:00,Premier League,Matchweek 31,Fri,Away,W,1,0,Fulham,0.4,0.9,51.0,,Conor Coady,4-2-3-1,Jonathan Moss,Match Report,,7.0,3.0,14.2,1.0,0.0,0.0,2019,WolverhamptonWanderers
35,2021-04-17,20:15,Premier League,Matchweek 32,Sat,Home,W,1,0,Sheffield Utd,1.4,0.5,48.0,,Conor Coady,3-4-3,Robert Jones,Match Report,,10.0,4.0,14.4,0.0,0.0,0.0,2019,WolverhamptonWanderers
36,2021-04-25,12:00,Premier League,Matchweek 33,Sun,Home,L,0,4,Burnley,0.3,2.1,59.0,,Conor Coady,3-4-1-2,Darren England,Match Report,,12.0,2.0,23.2,1.0,0.0,0.0,2019,WolverhamptonWanderers
37,2021-05-03,18:00,Premier League,Matchweek 34,Mon,Away,D,1,1,West Brom,1.4,1.4,57.0,,Conor Coady,4-2-3-1,Paul Tierney,Match Report,,20.0,10.0,17.7,0.0,0.0,0.0,2019,WolverhamptonWanderers
38,2021-05-09,12:00,Premier League,Matchweek 35,Sun,Home,W,2,1,Brighton,1.2,0.4,60.0,,Conor Coady,4-2-3-1,Jonathan Moss,Match Report,,15.0,6.0,19.1,1.0,0.0,0.0,2019,WolverhamptonWanderers
39,2021-05-16,14:05,Premier League,Matchweek 36,Sun,Away,L,0,2,Tottenham,1.2,3.0,38.0,,Conor Coady,4-2-3-1,Martin Atkinson,Match Report,,15.0,3.0,17.9,0.0,0.0,0.0,2019,WolverhamptonWanderers
40,2021-05-19,18:00,Premier League,Matchweek 37,Wed,Away,L,0,1,Everton,0.5,0.7,59.0,4988.0,Conor Coady,3-4-1-2,Andy Madley,Match Report,,9.0,3.0,19.1,0.0,0.0,0.0,2019,WolverhamptonWanderers
41,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,L,1,2,Manchester Utd,0.9,1.7,56.0,4500.0,Conor Coady,3-5-2,Mike Dean,Match Report,,14.0,3.0,17.7,0.0,0.0,0.0,2019,WolverhamptonWanderers
0,2020-09-12,15:00,Premier League,Matchweek 1,Sat,Home,W,1,0,Southampton,0.7,0.8,31.0,,Scott Dann,4-4-2,Jonathan Moss,Match Report,,6.0,3.0,10.1,0.0,0.0,0.0,2019,CrystalPalace
2,2020-09-19,17:30,Premier League,Matchweek 2,Sat,Away,W,3,1,Manchester Utd,1.6,1.1,25.0,,Wilfried Zaha,4-4-2,Martin Atkinson,Match Report,,13.0,4.0,18.4,0.0,1.0,1.0,2019,CrystalPalace
3,2020-09-26,15:00,Premier League,Matchweek 3,Sat,Home,L,1,2,Everton,0.4,2.0,42.0,,Wilfried Zaha,4-4-2,Kevin Friend,Match Report,,8.0,1.0,16.5,0.0,0.0,0.0,2019,CrystalPalace
4,2020-10-03,12:30,Premier League,Matchweek 4,Sat,Away,L,0,4,Chelsea,0.1,2.5,31.0,,Wilfried Zaha,4-4-2,Michael Oliver,Match Report,,4.0,0.0,21.5,0.0,0.0,0.0,2019,CrystalPalace
5,2020-10-18,14:00,Premier League,Matchweek 5,Sun,Home,D,1,1,Brighton,0.8,1.1,34.0,,Gary Cahill,4-4-2,Stuart Attwell,Match Report,,0.0,0.0,,0.0,1.0,1.0,2019,CrystalPalace
6,2020-10-24,15:00,Premier League,Matchweek 6,Sat,Away,W,2,1,Fulham,2.6,1.1,36.0,,Luka Milivojević,4-4-2,Graham Scott,Match Report,,14.0,10.0,11.7,1.0,0.0,0.0,2019,CrystalPalace
7,2020-10-30,20:00,Premier League,Matchweek 7,Fri,Away,L,0,2,Wolves,0.6,1.3,53.0,,Luka Milivojević,4-4-2,Martin Atkinson,Match Report,,11.0,2.0,19.1,2.0,0.0,0.0,2019,CrystalPalace
8,2020-11-07,15:00,Premier League,Matchweek 8,Sat,Home,W,4,1,Leeds United,0.9,0.8,36.0,,Scott Dann,4-4-2,Chris Kavanagh,Match Report,,10.0,6.0,16.7,1.0,0.0,0.0,2019,CrystalPalace
9,2020-11-23,17:30,Premier League,Matchweek 9,Mon,Away,L,0,1,Burnley,1.4,1.6,54.0,,Scott Dann,4-4-2,Kevin Friend,Match Report,,15.0,5.0,18.7,0.0,0.0,0.0,2019,CrystalPalace
10,2020-11-27,20:00,Premier League,Matchweek 10,Fri,Home,L,0,2,Newcastle Utd,1.0,1.5,57.0,,Scott Dann,4-2-3-1,Graham Scott,Match Report,,12.0,3.0,15.3,1.0,0.0,0.0,2019,CrystalPalace
11,2020-12-06,12:00,Premier League,Matchweek 11,Sun,Away,W,5,1,West Brom,1.8,0.8,50.0,,Luka Milivojević,4-4-2,Paul Tierney,Match Report,,18.0,7.0,15.4,0.0,0.0,0.0,2019,CrystalPalace
12,2020-12-13,14:15,Premier League,Matchweek 12,Sun,Home,D,1,1,Tottenham,1.2,1.1,44.0,2000.0,Luka Milivojević,4-4-2,Kevin Friend,Match Report,,16.0,5.0,15.2,2.0,0.0,0.0,2019,CrystalPalace
13,2020-12-16,20:00,Premier League,Matchweek 13,Wed,Away,D,1,1,West Ham,0.9,0.3,48.0,,Luka Milivojević,4-4-2,David Coote,Match Report,,8.0,3.0,12.8,0.0,0.0,0.0,2019,CrystalPalace
14,2020-12-19,12:30,Premier League,Matchweek 14,Sat,Home,L,0,7,Liverpool,0.3,2.1,36.0,,Luka Milivojević,4-4-2,Jonathan Moss,Match Report,,5.0,3.0,21.9,0.0,0.0,0.0,2019,CrystalPalace
15,2020-12-26,15:00,Premier League,Matchweek 15,Sat,Away,L,0,3,Aston Villa,1.1,3.5,61.0,,Luka Milivojević,4-4-2,Anthony Taylor,Match Report,,13.0,6.0,18.4,2.0,0.0,0.0,2019,CrystalPalace
16,2020-12-28,15:00,Premier League,Matchweek 16,Mon,Home,D,1,1,Leicester City,0.5,1.8,34.0,,Luka Milivojević,4-4-2,Graham Scott,Match Report,,4.0,1.0,9.9,0.0,0.0,0.0,2019,CrystalPalace
17,2021-01-02,15:00,Premier League,Matchweek 17,Sat,Home,W,2,0,Sheffield Utd,0.6,0.3,44.0,,Luka Milivojević,4-4-2,Stuart Attwell,Match Report,,9.0,4.0,17.1,0.0,0.0,0.0,2019,CrystalPalace
19,2021-01-14,20:00,Premier League,Matchweek 18,Thu,Away,D,0,0,Arsenal,0.9,0.6,33.0,,Luka Milivojević,4-4-2,Andre Marriner,Match Report,,13.0,3.0,15.0,1.0,0.0,0.0,2019,CrystalPalace
20,2021-01-17,19:15,Premier League,Matchweek 19,Sun,Away,L,0,4,Manchester City,0.0,0.9,28.0,,Luka Milivojević,4-1-4-1,Lee Mason,Match Report,,2.0,0.0,31.4,0.0,0.0,0.0,2019,CrystalPalace
21,2021-01-26,18:00,Premier League,Matchweek 20,Tue,Home,L,2,3,West Ham,0.5,3.0,53.0,,Luka Milivojević,4-4-2,Stuart Attwell,Match Report,,6.0,3.0,20.1,0.0,0.0,0.0,2019,CrystalPalace
22,2021-01-30,15:00,Premier League,Matchweek 21,Sat,Home,W,1,0,Wolves,0.8,0.4,49.0,,Luka Milivojević,4-2-3-1,Simon Hooper,Match Report,,11.0,2.0,20.5,2.0,0.0,0.0,2019,CrystalPalace
23,2021-02-02,20:15,Premier League,Matchweek 22,Tue,Away,W,2,1,Newcastle Utd,0.9,1.8,39.0,,Luka Milivojević,4-4-2,Darren England,Match Report,,6.0,3.0,17.7,0.0,0.0,0.0,2019,CrystalPalace
24,2021-02-08,20:00,Premier League,Matchweek 23,Mon,Away,L,0,2,Leeds United,0.5,2.8,32.0,,Luka Milivojević,4-4-2,Andre Marriner,Match Report,,8.0,3.0,18.4,0.0,0.0,0.0,2019,CrystalPalace
25,2021-02-13,15:00,Premier League,Matchweek 24,Sat,Home,L,0,3,Burnley,0.6,1.3,53.0,,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,13.0,3.0,18.1,0.0,0.0,0.0,2019,CrystalPalace
26,2021-02-22,20:00,Premier League,Matchweek 25,Mon,Away,W,2,1,Brighton,0.2,2.6,25.0,,Luka Milivojević,4-3-3,Kevin Friend,Match Report,,3.0,2.0,14.0,0.0,0.0,0.0,2019,CrystalPalace
27,2021-02-28,12:00,Premier League,Matchweek 26,Sun,Home,D,0,0,Fulham,0.1,1.0,41.0,,Luka Milivojević,4-3-3,Anthony Taylor,Match Report,,3.0,0.0,14.4,0.0,0.0,0.0,2019,CrystalPalace
28,2021-03-03,20:15,Premier League,Matchweek 29,Wed,Home,D,0,0,Manchester Utd,0.8,0.9,39.0,,Luka Milivojević,4-4-2,Andre Marriner,Match Report,,8.0,2.0,16.7,1.0,0.0,0.0,2019,CrystalPalace
29,2021-03-07,19:15,Premier League,Matchweek 27,Sun,Away,L,1,4,Tottenham,0.3,2.7,38.0,,Luka Milivojević,4-4-2,Stuart Attwell,Match Report,,5.0,1.0,13.2,0.0,0.0,0.0,2019,CrystalPalace
30,2021-03-13,15:00,Premier League,Matchweek 28,Sat,Home,W,1,0,West Brom,1.3,0.8,43.0,,Luka Milivojević,4-4-2,Simon Hooper,Match Report,,4.0,3.0,22.1,0.0,1.0,1.0,2019,CrystalPalace
31,2021-04-05,18:00,Premier League,Matchweek 30,Mon,Away,D,1,1,Everton,0.8,2.7,54.0,,Luka Milivojević,4-4-2,Kevin Friend,Match Report,,13.0,6.0,19.3,0.0,0.0,0.0,2019,CrystalPalace
32,2021-04-10,17:30,Premier League,Matchweek 31,Sat,Home,L,1,4,Chelsea,0.1,2.5,36.0,,Luka Milivojević,4-4-2,Michael Oliver,Match Report,,1.0,1.0,5.0,0.0,0.0,0.0,2019,CrystalPalace
33,2021-04-26,20:00,Premier League,Matchweek 33,Mon,Away,L,1,2,Leicester City,0.6,1.1,35.0,,Luka Milivojević,4-3-3,Graham Scott,Match Report,,4.0,2.0,13.8,0.0,0.0,0.0,2019,CrystalPalace
34,2021-05-01,12:30,Premier League,Matchweek 34,Sat,Home,L,0,2,Manchester City,0.8,2.1,33.0,,Luka Milivojević,4-3-3,David Coote,Match Report,,9.0,4.0,19.9,0.0,0.0,0.0,2019,CrystalPalace
35,2021-05-08,15:00,Premier League,Matchweek 35,Sat,Away,W,2,0,Sheffield Utd,2.1,0.7,50.0,,Luka Milivojević,4-3-3,Simon Hooper,Match Report,,21.0,8.0,15.6,1.0,0.0,0.0,2019,CrystalPalace
36,2021-05-11,20:15,Premier League,Matchweek 32,Tue,Away,L,1,3,Southampton,1.5,1.3,36.0,,Luka Milivojević,4-3-3,Andy Madley,Match Report,,10.0,3.0,18.4,1.0,0.0,1.0,2019,CrystalPalace
37,2021-05-16,12:00,Premier League,Matchweek 36,Sun,Home,W,3,2,Aston Villa,1.6,1.3,45.0,,Gary Cahill,4-3-3,David Coote,Match Report,,23.0,8.0,17.2,2.0,0.0,0.0,2019,CrystalPalace
38,2021-05-19,19:00,Premier League,Matchweek 37,Wed,Home,L,1,3,Arsenal,1.0,1.3,33.0,6500.0,Gary Cahill,4-3-3,Anthony Taylor,Match Report,,12.0,5.0,12.6,0.0,0.0,0.0,2019,CrystalPalace
39,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Liverpool,0.7,1.8,31.0,9901.0,Gary Cahill,4-3-3,Craig Pawson,Match Report,,5.0,4.0,17.6,1.0,0.0,0.0,2019,CrystalPalace
0,2020-09-12,15:00,Premier League,Matchweek 1,Sat,Away,L,0,1,Crystal Palace,0.8,0.7,69.0,,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,,9.0,5.0,15.6,2.0,0.0,0.0,2019,Southampton
2,2020-09-20,12:00,Premier League,Matchweek 2,Sun,Home,L,2,5,Tottenham,1.5,2.5,51.0,,James Ward-Prowse,4-4-2,David Coote,Match Report,,13.0,5.0,19.0,1.0,1.0,1.0,2019,Southampton
3,2020-09-26,20:00,Premier League,Matchweek 3,Sat,Away,W,1,0,Burnley,0.6,0.5,46.0,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,,5.0,1.0,14.7,0.0,0.0,0.0,2019,Southampton
4,2020-10-04,12:00,Premier League,Matchweek 4,Sun,Home,W,2,0,West Brom,1.2,0.1,62.0,,James Ward-Prowse,4-4-2,Chris Kavanagh,Match Report,,13.0,7.0,17.0,0.0,0.0,0.0,2019,Southampton
5,2020-10-17,15:00,Premier League,Matchweek 5,Sat,Away,D,3,3,Chelsea,2.2,2.0,47.0,,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,,13.0,6.0,17.0,0.0,0.0,0.0,2019,Southampton
6,2020-10-25,14:00,Premier League,Matchweek 6,Sun,Home,W,2,0,Everton,0.7,0.4,54.0,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,,12.0,6.0,17.6,0.0,0.0,0.0,2019,Southampton
7,2020-11-01,12:00,Premier League,Matchweek 7,Sun,Away,W,4,3,Aston Villa,0.7,1.8,43.0,,James Ward-Prowse,4-4-2,Darren England,Match Report,,9.0,4.0,17.4,2.0,0.0,0.0,2019,Southampton
8,2020-11-06,20:00,Premier League,Matchweek 8,Fri,Home,W,2,0,Newcastle Utd,0.9,0.5,61.0,,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,,15.0,7.0,17.3,0.0,0.0,0.0,2019,Southampton
9,2020-11-23,20:00,Premier League,Matchweek 9,Mon,Away,D,1,1,Wolves,1.5,1.9,54.0,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,,7.0,2.0,15.6,0.0,0.0,0.0,2019,Southampton
10,2020-11-29,14:00,Premier League,Matchweek 10,Sun,Home,L,2,3,Manchester Utd,0.4,2.3,50.0,,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,,10.0,5.0,18.9,1.0,0.0,0.0,2019,Southampton
11,2020-12-07,20:00,Premier League,Matchweek 11,Mon,Away,W,2,1,Brighton,1.1,2.1,52.0,2000.0,James Ward-Prowse,4-4-2,David Coote,Match Report,,9.0,2.0,19.6,0.0,1.0,1.0,2019,Southampton
12,2020-12-13,12:00,Premier League,Matchweek 12,Sun,Home,W,3,0,Sheffield Utd,1.4,0.4,67.0,2000.0,James Ward-Prowse,4-4-2,Andy Madley,Match Report,,16.0,6.0,16.2,1.0,0.0,0.0,2019,Southampton
13,2020-12-16,18:00,Premier League,Matchweek 13,Wed,Away,D,1,1,Arsenal,1.1,0.7,64.0,,James Ward-Prowse,4-4-2,Paul Tierney,Match Report,,13.0,3.0,22.5,0.0,0.0,0.0,2019,Southampton
14,2020-12-19,15:00,Premier League,Matchweek 14,Sat,Home,L,0,1,Manchester City,1.0,1.1,48.0,,James Ward-Prowse,4-4-2,Mike Dean,Match Report,,9.0,3.0,14.3,0.0,0.0,0.0,2019,Southampton
15,2020-12-26,15:00,Premier League,Matchweek 15,Sat,Away,D,0,0,Fulham,0.1,0.9,53.0,,James Ward-Prowse,4-4-2,Darren England,Match Report,,3.0,2.0,20.6,1.0,0.0,0.0,2019,Southampton
16,2020-12-29,18:00,Premier League,Matchweek 16,Tue,Home,D,0,0,West Ham,0.5,0.9,63.0,,James Ward-Prowse,4-4-2,Andy Madley,Match Report,,8.0,3.0,19.6,1.0,0.0,0.0,2019,Southampton
17,2021-01-04,20:00,Premier League,Matchweek 17,Mon,Home,W,1,0,Liverpool,0.6,1.1,33.0,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,,7.0,2.0,23.8,0.0,0.0,0.0,2019,Southampton
18,2021-01-16,20:00,Premier League,Matchweek 19,Sat,Away,L,0,2,Leicester City,0.8,2.1,53.0,,James Ward-Prowse,4-4-2,Stuart Attwell,Match Report,,9.0,3.0,15.4,0.0,0.0,0.0,2019,Southampton
21,2021-01-26,20:15,Premier League,Matchweek 20,Tue,Home,L,1,3,Arsenal,1.2,2.0,57.0,,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,,13.0,5.0,16.7,1.0,0.0,0.0,2019,Southampton
22,2021-01-30,20:00,Premier League,Matchweek 21,Sat,Home,L,0,1,Aston Villa,1.7,0.5,60.0,,James Ward-Prowse,4-4-2,Lee Mason,Match Report,,20.0,4.0,16.9,1.0,0.0,0.0,2019,Southampton
23,2021-02-02,20:15,Premier League,Matchweek 22,Tue,Away,L,0,9,Manchester Utd,0.5,3.7,26.0,,James Ward-Prowse,4-4-2,Mike Dean,Match Report,,3.0,1.0,20.4,1.0,0.0,0.0,2019,Southampton
24,2021-02-06,15:00,Premier League,Matchweek 23,Sat,Away,L,2,3,Newcastle Utd,1.4,0.8,73.0,,James Ward-Prowse,4-4-2,Craig Pawson,Match Report,,14.0,5.0,14.7,1.0,0.0,0.0,2019,Southampton
26,2021-02-14,12:00,Premier League,Matchweek 24,Sun,Home,L,1,2,Wolves,0.7,1.1,51.0,,James Ward-Prowse,4-4-2,Graham Scott,Match Report,,7.0,3.0,16.8,0.0,0.0,0.0,2019,Southampton
27,2021-02-20,12:30,Premier League,Matchweek 25,Sat,Home,D,1,1,Chelsea,0.5,1.2,30.0,,James Ward-Prowse,4-4-2,Anthony Taylor,Match Report,,4.0,1.0,10.2,0.0,0.0,0.0,2019,Southampton
28,2021-02-23,18:00,Premier League,Matchweek 18,Tue,Away,L,0,3,Leeds United,0.7,1.3,54.0,,James Ward-Prowse,4-4-2,Andre Marriner,Match Report,,13.0,5.0,17.4,0.0,0.0,0.0,2019,Southampton
29,2021-03-01,20:00,Premier League,Matchweek 26,Mon,Away,L,0,1,Everton,1.0,1.6,53.0,,James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,,9.0,1.0,15.3,0.0,0.0,0.0,2019,Southampton
30,2021-03-06,15:00,Premier League,Matchweek 27,Sat,Away,W,2,0,Sheffield Utd,1.6,0.7,49.0,,James Ward-Prowse,4-4-2,Paul Tierney,Match Report,,14.0,6.0,20.7,0.0,1.0,1.0,2019,Southampton
31,2021-03-10,18:00,Premier League,Matchweek 33,Wed,Away,L,2,5,Manchester City,1.8,2.7,43.0,,James Ward-Prowse,4-2-3-1,Jonathan Moss,Match Report,,10.0,5.0,20.3,2.0,1.0,1.0,2019,Southampton
32,2021-03-14,12:00,Premier League,Matchweek 28,Sun,Home,L,1,2,Brighton,1.0,0.9,59.0,,James Ward-Prowse,4-3-3,Stuart Attwell,Match Report,,9.0,4.0,18.1,1.0,0.0,0.0,2019,Southampton
