,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
11,2018-10-27,15:00,Premier League,Matchweek 10,Sat,Home,D,0,0,Newcastle Utd,1.6,0.3,52.0,30736,Ryan Bertrand,4-4-2,Chris Kavanagh,Match Report,,22.0,4.0,17.2,0.0,0,0,2022,Southampton
12,2018-11-04,15:00,Premier League,Matchweek 11,Sun,Away,L,1,6,Manchester City,1.8,2.4,33.0,53916,Ryan Bertrand,4-3-2-1,Lee Mason,Match Report,,13.0,5.0,17.8,0.0,1,1,2022,Southampton
13,2018-11-10,15:00,Premier League,Matchweek 12,Sat,Home,D,1,1,Watford,1.4,0.9,43.0,28153,Ryan Bertrand,4-2-3-1,Simon Hooper,Match Report,,15.0,4.0,19.0,0.0,0,0,2022,Southampton
14,2018-11-24,15:00,Premier League,Matchweek 13,Sat,Away,L,2,3,Fulham,2.0,1.3,62.0,24603,Pierre Højbjerg,4-2-3-1,Michael Oliver,Match Report,,19.0,8.0,19.0,0.0,0,0,2022,Southampton
16,2018-12-01,17:30,Premier League,Matchweek 14,Sat,Home,D,2,2,Manchester Utd,0.6,1.2,40.0,30187,Pierre Højbjerg,3-4-1-2,Kevin Friend,Match Report,,17.0,7.0,23.9,4.0,0,0,2022,Southampton
17,2018-12-05,20:00,Premier League,Matchweek 15,Wed,Away,L,1,3,Tottenham,2.3,1.4,48.0,33012,Steven Davis,4-2-3-1,Anthony Taylor,Match Report,,18.0,5.0,16.4,0.0,0,0,2022,Southampton
18,2018-12-08,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Cardiff City,0.8,2.2,64.0,30067,Pierre Højbjerg,4-3-2-1,Jonathan Moss,Match Report,,12.0,1.0,21.2,2.0,0,0,2022,Southampton
19,2018-12-16,13:30,Premier League,Matchweek 17,Sun,Home,W,3,2,Arsenal,1.0,1.5,35.0,29497,Pierre Højbjerg,3-4-3,Chris Kavanagh,Match Report,,13.0,7.0,17.6,0.0,0,0,2022,Southampton
20,2018-12-22,15:00,Premier League,Matchweek 18,Sat,Away,W,3,1,Huddersfield,2.6,0.6,39.0,22384,Pierre Højbjerg,3-4-3,Stuart Attwell,Match Report,,12.0,5.0,20.6,0.0,1,1,2022,Southampton
21,2018-12-27,19:45,Premier League,Matchweek 19,Thu,Home,L,1,2,West Ham,1.4,1.6,46.0,31654,Oriol Romeu,3-4-3,Craig Pawson,Match Report,,11.0,5.0,15.7,0.0,0,0,2022,Southampton
22,2018-12-30,14:15,Premier League,Matchweek 20,Sun,Home,L,1,3,Manchester City,0.4,3.1,24.0,31381,Pierre Højbjerg,4-3-2-1,Paul Tierney,Match Report,,5.0,4.0,17.1,0.0,0,0,2022,Southampton
23,2019-01-02,19:45,Premier League,Matchweek 21,Wed,Away,D,0,0,Chelsea,0.2,1.1,29.0,40668,Oriol Romeu,3-4-3,Jonathan Moss,Match Report,,6.0,2.0,25.8,1.0,0,0,2022,Southampton
25,2019-01-12,15:00,Premier League,Matchweek 22,Sat,Away,W,2,1,Leicester City,1.3,1.5,30.0,31491,Oriol Romeu,3-4-3,Michael Oliver,Match Report,,7.0,2.0,14.4,0.0,1,1,2022,Southampton
27,2019-01-19,15:00,Premier League,Matchweek 23,Sat,Home,W,2,1,Everton,1.1,0.8,38.0,29989,Pierre Højbjerg,3-5-2,Graham Scott,Match Report,,11.0,4.0,13.4,0.0,0,0,2022,Southampton
28,2019-01-30,19:45,Premier League,Matchweek 24,Wed,Home,D,1,1,Crystal Palace,0.9,1.3,58.0,28339,Pierre Højbjerg,3-5-2,Andre Marriner,Match Report,,13.0,4.0,18.1,0.0,0,0,2022,Southampton
29,2019-02-02,15:00,Premier League,Matchweek 25,Sat,Away,D,1,1,Burnley,0.9,2.1,46.0,19787,Oriol Romeu,3-5-2,Anthony Taylor,Match Report,,11.0,4.0,18.3,0.0,0,0,2022,Southampton
30,2019-02-09,15:00,Premier League,Matchweek 26,Sat,Home,L,1,2,Cardiff City,1.5,0.6,67.0,31438,Pierre Højbjerg,3-2-3-2,Martin Atkinson,Match Report,,14.0,6.0,14.6,1.0,0,0,2022,Southampton
31,2019-02-24,14:05,Premier League,Matchweek 27,Sun,Away,L,0,2,Arsenal,0.9,2.1,38.0,59877,Pierre Højbjerg,3-1-4-1-1,Graham Scott,Match Report,,10.0,4.0,15.7,0.0,0,0,2022,Southampton
32,2019-02-27,19:45,Premier League,Matchweek 28,Wed,Home,W,2,0,Fulham,1.4,0.7,42.0,27597,Pierre Højbjerg,3-5-2,Anthony Taylor,Match Report,,14.0,3.0,18.2,1.0,0,0,2022,Southampton
33,2019-03-02,15:00,Premier League,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,0.5,2.2,37.0,74459,Pierre Højbjerg,3-5-2,Stuart Attwell,Match Report,,9.0,3.0,19.4,1.0,0,0,2022,Southampton
34,2019-03-09,15:00,Premier League,Matchweek 30,Sat,Home,W,2,1,Tottenham,1.2,1.0,38.0,31890,Pierre Højbjerg,3-4-3,Kevin Friend,Match Report,,12.0,4.0,14.9,1.0,0,0,2022,Southampton
35,2019-03-30,15:00,Premier League,Matchweek 32,Sat,Away,W,1,0,Brighton,0.7,0.9,41.0,30636,Pierre Højbjerg,4-2-2-2,Michael Oliver,Match Report,,8.0,2.0,16.3,0.0,0,0,2022,Southampton
36,2019-04-05,20:00,Premier League,Matchweek 33,Fri,Home,L,1,3,Liverpool,0.8,1.6,33.0,31797,Pierre Højbjerg,3-4-3,Paul Tierney,Match Report,,11.0,1.0,17.1,0.0,0,0,2022,Southampton
37,2019-04-13,15:00,Premier League,Matchweek 34,Sat,Home,W,3,1,Wolves,2.5,0.8,31.0,31708,Pierre Højbjerg,3-4-3,Jonathan Moss,Match Report,,13.0,6.0,13.3,0.0,0,0,2022,Southampton
38,2019-04-20,17:30,Premier League,Matchweek 35,Sat,Away,L,1,3,Newcastle Utd,1.0,1.4,57.0,52191,Pierre Højbjerg,3-4-3,Anthony Taylor,Match Report,,15.0,3.0,17.2,1.0,0,0,2022,Southampton
39,2019-04-23,19:45,Premier League,Matchweek 31,Tue,Away,D,1,1,Watford,1.4,1.5,38.0,19170,Pierre Højbjerg,3-4-3,Mike Dean,Match Report,,8.0,4.0,11.9,1.0,0,0,2022,Southampton
40,2019-04-27,15:00,Premier League,Matchweek 36,Sat,Home,D,3,3,Bournemouth,2.7,2.0,46.0,31310,Pierre Højbjerg,4-3-3,Graham Scott,Match Report,,22.0,7.0,19.7,1.0,0,0,2022,Southampton
41,2019-05-04,15:00,Premier League,Matchweek 37,Sat,Away,L,0,3,West Ham,0.4,1.8,45.0,59961,Pierre Højbjerg,4-4-2,Stuart Attwell,Match Report,,11.0,1.0,19.1,0.0,0,0,2022,Southampton
42,2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,D,1,1,Huddersfield,0.6,1.1,54.0,30367,Pierre Højbjerg,4-4-2,Lee Probert,Match Report,,10.0,3.0,20.4,0.0,0,0,2022,Southampton
0,2018-08-11,15:00,Premier League,Matchweek 1,Sat,Away,L,0,2,Watford,0.2,1.6,48.0,20051,Bruno,4-4-1-1,Jonathan Moss,Match Report,,6.0,0.0,16.8,1.0,0,0,2022,BrightonandHoveAlbion
1,2018-08-19,16:00,Premier League,Matchweek 2,Sun,Home,W,3,2,Manchester Utd,1.5,1.4,34.0,30592,Lewis Dunk,4-4-1-1,Kevin Friend,Match Report,,5.0,2.0,17.3,1.0,1,1,2022,BrightonandHoveAlbion
2,2018-08-25,17:30,Premier League,Matchweek 3,Sat,Away,L,0,1,Liverpool,0.4,1.4,31.0,53294,Dale Stephens,4-5-1,Chris Kavanagh,Match Report,,6.0,2.0,17.5,1.0,0,0,2022,BrightonandHoveAlbion
4,2018-09-01,15:00,Premier League,Matchweek 4,Sat,Home,D,2,2,Fulham,2.9,1.1,42.0,30526,Lewis Dunk,4-4-1-1,Lee Probert,Match Report,,13.0,3.0,17.5,0.0,1,2,2022,BrightonandHoveAlbion
5,2018-09-17,20:00,Premier League,Matchweek 5,Mon,Away,D,2,2,Southampton,1.7,1.7,49.0,28811,Lewis Dunk,4-5-1,Anthony Taylor,Match Report,,10.0,3.0,17.4,0.0,1,1,2022,BrightonandHoveAlbion
6,2018-09-22,17:30,Premier League,Matchweek 6,Sat,Home,L,1,2,Tottenham,0.8,2.1,30.0,30531,Lewis Dunk,4-1-4-1,Chris Kavanagh,Match Report,,8.0,4.0,17.1,0.0,0,0,2022,BrightonandHoveAlbion
7,2018-09-29,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Manchester City,0.5,3.0,21.0,54152,Lewis Dunk,4-1-4-1,Lee Mason,Match Report,,4.0,1.0,9.8,0.0,0,0,2022,BrightonandHoveAlbion
8,2018-10-05,20:00,Premier League,Matchweek 8,Fri,Home,W,1,0,West Ham,0.8,1.0,37.0,30544,Bruno,4-4-1-1,Kevin Friend,Match Report,,9.0,4.0,15.2,0.0,0,0,2022,BrightonandHoveAlbion
9,2018-10-20,15:00,Premier League,Matchweek 9,Sat,Away,W,1,0,Newcastle Utd,0.9,2.0,33.0,50329,Bruno,4-4-1-1,Andre Marriner,Match Report,,8.0,2.0,18.4,0.0,0,0,2022,BrightonandHoveAlbion
10,2018-10-27,15:00,Premier League,Matchweek 10,Sat,Home,W,1,0,Wolves,0.6,1.5,40.0,30654,Bruno,4-4-1-1,Anthony Taylor,Match Report,,8.0,1.0,15.3,0.0,0,0,2022,BrightonandHoveAlbion
11,2018-11-03,15:00,Premier League,Matchweek 11,Sat,Away,L,1,3,Everton,0.4,2.2,39.0,38966,Bruno,4-4-1-1,David Coote,Match Report,,5.0,3.0,19.4,0.0,0,0,2022,BrightonandHoveAlbion
12,2018-11-10,12:30,Premier League,Matchweek 12,Sat,Away,L,1,2,Cardiff City,0.6,1.7,40.0,29402,Lewis Dunk,4-4-1-1,Martin Atkinson,Match Report,,7.0,3.0,16.0,0.0,0,0,2022,BrightonandHoveAlbion
13,2018-11-24,15:00,Premier League,Matchweek 13,Sat,Home,D,1,1,Leicester City,1.2,1.1,55.0,30553,Bruno,4-4-1-1,Chris Kavanagh,Match Report,,14.0,3.0,17.1,1.0,0,0,2022,BrightonandHoveAlbion
14,2018-12-01,15:00,Premier League,Matchweek 14,Sat,Away,W,2,1,Huddersfield,1.3,0.5,67.0,22973,Bruno,4-3-3,Michael Oliver,Match Report,,14.0,6.0,16.0,1.0,0,0,2022,BrightonandHoveAlbion
15,2018-12-04,19:45,Premier League,Matchweek 15,Tue,Home,W,3,1,Crystal Palace,1.1,1.7,32.0,29663,Lewis Dunk,4-3-3,Kevin Friend,Match Report,,8.0,2.0,17.5,0.0,1,1,2022,BrightonandHoveAlbion
16,2018-12-08,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Burnley,0.8,1.5,62.0,18497,Bruno,4-3-3,Martin Atkinson,Match Report,,13.0,1.0,17.0,0.0,0,0,2022,BrightonandHoveAlbion
17,2018-12-16,13:30,Premier League,Matchweek 17,Sun,Home,L,1,2,Chelsea,0.7,1.7,43.0,30645,Lewis Dunk,4-4-1-1,Stuart Attwell,Match Report,,6.0,2.0,18.3,1.0,0,0,2022,BrightonandHoveAlbion
18,2018-12-22,15:00,Premier League,Matchweek 18,Sat,Away,L,0,2,Bournemouth,0.7,1.0,44.0,10491,Lewis Dunk,4-1-4-1,Mike Dean,Match Report,,9.0,4.0,19.1,1.0,0,0,2022,BrightonandHoveAlbion
19,2018-12-26,17:15,Premier League,Matchweek 19,Wed,Home,D,1,1,Arsenal,1.7,0.6,33.0,30608,Dale Stephens,4-5-1,Anthony Taylor,Match Report,,12.0,3.0,18.5,0.0,0,0,2022,BrightonandHoveAlbion
20,2018-12-29,15:00,Premier League,Matchweek 20,Sat,Home,W,1,0,Everton,1.3,0.7,46.0,30597,Lewis Dunk,4-5-1,Andy Madley,Match Report,,11.0,3.0,19.4,1.0,0,0,2022,BrightonandHoveAlbion
21,2019-01-02,19:45,Premier League,Matchweek 21,Wed,Away,D,2,2,West Ham,0.5,0.8,45.0,59870,Lewis Dunk,4-5-1,Chris Kavanagh,Match Report,,12.0,5.0,15.4,0.0,0,0,2022,BrightonandHoveAlbion
23,2019-01-12,15:00,Premier League,Matchweek 22,Sat,Home,L,0,1,Liverpool,0.3,2.0,30.0,30682,Lewis Dunk,4-5-1,Kevin Friend,Match Report,,6.0,0.0,20.7,0.0,0,0,2022,BrightonandHoveAlbion
24,2019-01-19,15:00,Premier League,Matchweek 23,Sat,Away,L,1,2,Manchester Utd,0.7,2.7,45.0,74532,Lewis Dunk,4-5-1,Paul Tierney,Match Report,,9.0,4.0,13.2,0.0,0,0,2022,BrightonandHoveAlbion
26,2019-01-29,19:45,Premier League,Matchweek 24,Tue,Away,L,2,4,Fulham,1.2,2.2,39.0,22008,Lewis Dunk,4-3-3,Lee Probert,Match Report,,14.0,6.0,13.8,0.0,0,0,2022,BrightonandHoveAlbion
27,2019-02-02,15:00,Premier League,Matchweek 25,Sat,Home,D,0,0,Watford,1.7,0.3,54.0,30414,Lewis Dunk,4-1-4-1,Simon Hooper,Match Report,,21.0,4.0,15.3,0.0,0,0,2022,BrightonandHoveAlbion
29,2019-02-09,17:30,Premier League,Matchweek 26,Sat,Home,L,1,3,Burnley,1.1,2.2,67.0,29323,Lewis Dunk,4-1-4-1,Stuart Attwell,Match Report,,16.0,5.0,13.5,0.0,0,0,2022,BrightonandHoveAlbion
31,2019-02-26,19:45,Premier League,Matchweek 28,Tue,Away,L,1,2,Leicester City,1.3,1.9,51.0,30558,Lewis Dunk,4-3-3,Lee Probert,Match Report,,16.0,3.0,19.0,1.0,0,0,2022,BrightonandHoveAlbion
32,2019-03-02,15:00,Premier League,Matchweek 29,Sat,Home,W,1,0,Huddersfield,1.1,0.3,54.0,30182,Lewis Dunk,4-3-3,Mike Dean,Match Report,,14.0,3.0,15.4,0.0,0,0,2022,BrightonandHoveAlbion
33,2019-03-09,12:30,Premier League,Matchweek 30,Sat,Away,W,2,1,Crystal Palace,0.1,1.8,38.0,24972,Lewis Dunk,4-5-1,Craig Pawson,Match Report,,4.0,3.0,25.7,0.0,0,0,2022,BrightonandHoveAlbion
35,2019-03-30,15:00,Premier League,Matchweek 32,Sat,Home,L,0,1,Southampton,0.9,0.7,59.0,30636,Lewis Dunk,4-3-3,Michael Oliver,Match Report,,14.0,1.0,18.1,0.0,0,0,2022,BrightonandHoveAlbion
36,2019-04-03,19:45,Premier League,Matchweek 27,Wed,Away,L,0,3,Chelsea,0.6,1.9,33.0,38593,Bruno,4-3-3,Graham Scott,Match Report,,3.0,1.0,17.7,0.0,0,0,2022,BrightonandHoveAlbion
38,2019-04-13,15:00,Premier League,Matchweek 34,Sat,Home,L,0,5,Bournemouth,0.4,2.0,51.0,30460,Lewis Dunk,4-3-3,Kevin Friend,Match Report,,9.0,1.0,21.7,0.0,0,0,2022,BrightonandHoveAlbion
39,2019-04-16,19:45,Premier League,Matchweek 31,Tue,Home,L,0,2,Cardiff City,0.6,0.6,64.0,30226,Bruno,4-3-3,Andre Marriner,Match Report,,14.0,2.0,18.3,1.0,0,0,2022,BrightonandHoveAlbion
40,2019-04-20,15:00,Premier League,Matchweek 35,Sat,Away,D,0,0,Wolves,0.1,1.7,33.0,31096,Bruno,4-3-3,Craig Pawson,Match Report,,5.0,1.0,25.9,0.0,0,0,2022,BrightonandHoveAlbion
41,2019-04-23,19:45,Premier League,Matchweek 33,Tue,Away,L,0,1,Tottenham,0.2,1.7,23.0,56251,Lewis Dunk,4-3-3,Chris Kavanagh,Match Report,,6.0,1.0,19.2,0.0,0,0,2022,BrightonandHoveAlbion
42,2019-04-27,17:30,Premier League,Matchweek 36,Sat,Home,D,1,1,Newcastle Utd,1.2,0.4,51.0,30587,Bruno,4-4-2,Mike Dean,Match Report,,9.0,2.0,12.1,0.0,0,0,2022,BrightonandHoveAlbion
43,2019-05-05,16:30,Premier League,Matchweek 37,Sun,Away,D,1,1,Arsenal,1.7,2.2,30.0,59965,Bruno,4-5-1,Anthony Taylor,Match Report,,10.0,4.0,16.2,1.0,1,1,2022,BrightonandHoveAlbion
44,2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,L,1,4,Manchester City,0.4,1.8,25.0,30662,Bruno,4-5-1,Michael Oliver,Match Report,,6.0,2.0,17.4,1.0,0,0,2022,BrightonandHoveAlbion
0,2018-08-11,15:00,Premier League,Matchweek 1,Sat,Away,L,0,2,Bournemouth,1.2,2.1,37.0,10353,Sean Morrison,4-1-4-1,Kevin Friend,Match Report,,10.0,1.0,12.9,1.0,0,0,2022,CardiffCity
1,2018-08-18,12:30,Premier League,Matchweek 2,Sat,Home,D,0,0,Newcastle Utd,0.9,1.5,54.0,30720,Sean Morrison,4-3-3,Craig Pawson,Match Report,,13.0,0.0,15.3,1.0,0,0,2022,CardiffCity
2,2018-08-25,15:00,Premier League,Matchweek 3,Sat,Away,D,0,0,Huddersfield,1.0,0.3,42.0,21193,Sean Morrison,4-1-4-1,Michael Oliver,Match Report,,14.0,4.0,17.0,0.0,0,0,2022,CardiffCity
4,2018-09-02,13:30,Premier League,Matchweek 4,Sun,Home,L,2,3,Arsenal,1.4,1.5,28.0,32316,Sean Morrison,4-4-2,Anthony Taylor,Match Report,,14.0,3.0,15.1,0.0,0,0,2022,CardiffCity
5,2018-09-15,15:00,Premier League,Matchweek 5,Sat,Away,L,1,4,Chelsea,0.6,2.5,24.0,40499,Sean Morrison,4-4-1-1,Jonathan Moss,Match Report,,6.0,2.0,10.3,0.0,0,0,2022,CardiffCity
6,2018-09-22,15:00,Premier League,Matchweek 6,Sat,Home,L,0,5,Manchester City,0.1,2.5,22.0,32321,Sean Morrison,4-4-1-1,Michael Oliver,Match Report,,2.0,2.0,17.8,0.0,0,0,2022,CardiffCity
7,2018-09-30,16:00,Premier League,Matchweek 7,Sun,Home,L,1,2,Burnley,1.6,0.5,53.0,30411,Sean Morrison,4-4-1-1,Martin Atkinson,Match Report,,20.0,4.0,16.1,1.0,0,0,2022,CardiffCity
8,2018-10-06,15:00,Premier League,Matchweek 8,Sat,Away,L,0,1,Tottenham,1.0,2.2,25.0,43268,Sean Morrison,4-1-4-1,Mike Dean,Match Report,,8.0,5.0,18.6,0.0,0,0,2022,CardiffCity
9,2018-10-20,15:00,Premier League,Matchweek 9,Sat,Home,W,4,2,Fulham,2.0,0.8,41.0,29681,Sean Morrison,4-4-1-1,Kevin Friend,Match Report,,24.0,5.0,18.2,0.0,0,0,2022,CardiffCity
10,2018-10-27,15:00,Premier League,Matchweek 10,Sat,Away,L,1,4,Liverpool,0.6,2.1,22.0,53373,Sean Morrison,4-4-1-1,Stuart Attwell,Match Report,,2.0,1.0,13.2,0.0,0,0,2022,CardiffCity
11,2018-11-03,15:00,Premier League,Matchweek 11,Sat,Home,L,0,1,Leicester City,0.9,1.9,41.0,30877,Sean Morrison,4-4-1-1,Lee Probert,Match Report,,12.0,2.0,14.4,1.0,0,0,2022,CardiffCity
12,2018-11-10,12:30,Premier League,Matchweek 12,Sat,Home,W,2,1,Brighton,1.7,0.6,60.0,29402,Sean Morrison,4-1-4-1,Martin Atkinson,Match Report,,20.0,5.0,19.7,1.0,0,0,2022,CardiffCity
13,2018-11-24,15:00,Premier League,Matchweek 13,Sat,Away,L,0,1,Everton,0.5,2.4,31.0,39139,Sean Morrison,4-1-4-1,Paul Tierney,Match Report,,6.0,2.0,15.3,0.0,0,0,2022,CardiffCity
14,2018-11-30,20:00,Premier League,Matchweek 14,Fri,Home,W,2,1,Wolves,1.0,1.0,47.0,30213,Sean Morrison,3-5-2,Andre Marriner,Match Report,,19.0,2.0,16.8,0.0,0,0,2022,CardiffCity
15,2018-12-04,19:45,Premier League,Matchweek 15,Tue,Away,L,1,3,West Ham,1.9,1.8,40.0,56811,Sean Morrison,4-5-1,Graham Scott,Match Report,,8.0,3.0,18.6,1.0,0,1,2022,CardiffCity
16,2018-12-08,15:00,Premier League,Matchweek 16,Sat,Home,W,1,0,Southampton,2.2,0.8,36.0,30067,Sean Morrison,4-1-4-1,Jonathan Moss,Match Report,,13.0,4.0,11.8,0.0,0,0,2022,CardiffCity
17,2018-12-15,15:00,Premier League,Matchweek 17,Sat,Away,L,2,3,Watford,0.9,1.7,29.0,20032,Sean Morrison,4-1-4-1,Andy Madley,Match Report,,10.0,3.0,16.7,0.0,0,0,2022,CardiffCity
18,2018-12-22,17:30,Premier League,Matchweek 18,Sat,Home,L,1,5,Manchester Utd,1.3,2.6,27.0,33028,Sean Morrison,4-5-1,Michael Oliver,Match Report,,8.0,2.0,14.6,1.0,1,1,2022,CardiffCity
19,2018-12-26,15:00,Premier League,Matchweek 19,Wed,Away,D,0,0,Crystal Palace,0.9,2.2,38.0,25206,Sean Morrison,3-4-3,Lee Probert,Match Report,,10.0,4.0,17.6,0.0,0,0,2022,CardiffCity
20,2018-12-29,15:00,Premier League,Matchweek 20,Sat,Away,W,1,0,Leicester City,0.6,1.6,37.0,32047,Sean Morrison,4-1-4-1,Simon Hooper,Match Report,,12.0,3.0,20.7,1.0,0,0,2022,CardiffCity
21,2019-01-01,17:30,Premier League,Matchweek 21,Tue,Home,L,0,3,Tottenham,0.5,1.3,27.0,32485,Sean Morrison,4-1-4-1,Kevin Friend,Match Report,,5.0,3.0,14.5,0.0,0,0,2022,CardiffCity
23,2019-01-12,15:00,Premier League,Matchweek 22,Sat,Home,D,0,0,Huddersfield,0.1,0.4,39.0,30725,Sean Morrison,4-1-4-1,Lee Mason,Match Report,,3.0,0.0,21.0,0.0,0,0,2022,CardiffCity
24,2019-01-19,15:00,Premier League,Matchweek 23,Sat,Away,L,0,3,Newcastle Utd,0.2,2.1,47.0,49864,Sol Bamba,4-4-2,Stuart Attwell,Match Report,,9.0,1.0,19.4,0.0,0,0,2022,CardiffCity
25,2019-01-29,19:45,Premier League,Matchweek 24,Tue,Away,L,1,2,Arsenal,0.8,2.0,31.0,59933,Sol Bamba,3-5-2,Mike Dean,Match Report,,19.0,3.0,20.2,1.0,0,0,2022,CardiffCity
26,2019-02-02,17:30,Premier League,Matchweek 25,Sat,Home,W,2,0,Bournemouth,2.3,0.5,27.0,31939,Sol Bamba,4-2-2-1-1,Jonathan Moss,Match Report,,10.0,4.0,16.0,0.0,1,1,2022,CardiffCity
27,2019-02-09,15:00,Premier League,Matchweek 26,Sat,Away,W,2,1,Southampton,0.6,1.5,33.0,31438,Sol Bamba,3-4-1-2,Martin Atkinson,Match Report,,6.0,3.0,16.7,0.0,0,0,2022,CardiffCity
28,2019-02-22,19:45,Premier League,Matchweek 27,Fri,Home,L,1,5,Watford,1.2,2.8,37.0,30387,Sean Morrison,3-2-2-2-1,Simon Hooper,Match Report,,15.0,5.0,17.5,1.0,0,0,2022,CardiffCity
29,2019-02-26,19:45,Premier League,Matchweek 28,Tue,Home,L,0,3,Everton,0.3,0.8,33.0,31849,Sean Morrison,4-4-1-1,Kevin Friend,Match Report,,6.0,0.0,17.7,0.0,0,0,2022,CardiffCity
30,2019-03-02,15:00,Premier League,Matchweek 29,Sat,Away,L,0,2,Wolves,0.6,2.6,44.0,31309,Sean Morrison,4-4-2◆,Andre Marriner,Match Report,,12.0,3.0,17.0,0.0,0,0,2022,CardiffCity
31,2019-03-09,15:00,Premier League,Matchweek 30,Sat,Home,W,2,0,West Ham,2.9,0.3,31.0,32458,Sean Morrison,4-2-3-1,Graham Scott,Match Report,,15.0,6.0,14.4,0.0,0,0,2022,CardiffCity
32,2019-03-31,14:05,Premier League,Matchweek 32,Sun,Home,L,1,2,Chelsea,0.4,1.5,30.0,32657,Sean Morrison,4-2-3-1,Craig Pawson,Match Report,,8.0,3.0,19.4,2.0,0,0,2022,CardiffCity
33,2019-04-03,19:45,Premier League,Matchweek 33,Wed,Away,L,0,2,Manchester City,0.1,2.9,21.0,53559,Sean Morrison,4-4-1-1,Jonathan Moss,Match Report,,4.0,1.0,16.7,0.0,0,0,2022,CardiffCity
34,2019-04-13,15:00,Premier League,Matchweek 34,Sat,Away,L,0,2,Burnley,0.8,2.7,52.0,21480,Sean Morrison,4-2-3-1,Mike Dean,Match Report,,14.0,2.0,22.5,1.0,0,0,2022,CardiffCity
35,2019-04-16,19:45,Premier League,Matchweek 31,Tue,Away,W,2,0,Brighton,0.6,0.6,36.0,30226,Sean Morrison,4-2-3-1,Andre Marriner,Match Report,,9.0,2.0,16.8,0.0,0,0,2022,CardiffCity
36,2019-04-21,16:00,Premier League,Matchweek 35,Sun,Home,L,0,2,Liverpool,1.0,3.3,24.0,33082,Sean Morrison,4-1-4-1,Martin Atkinson,Match Report,,7.0,2.0,12.5,0.0,0,0,2022,CardiffCity
37,2019-04-27,15:00,Premier League,Matchweek 36,Sat,Away,L,0,1,Fulham,1.0,0.8,29.0,23822,Sean Morrison,4-2-3-1,Chris Kavanagh,Match Report,,13.0,8.0,14.7,0.0,0,0,2022,CardiffCity
38,2019-05-04,17:30,Premier League,Matchweek 37,Sat,Home,L,2,3,Crystal Palace,1.7,1.8,41.0,32133,Sean Morrison,4-4-1-1,Michael Oliver,Match Report,,18.0,6.0,14.8,0.0,0,0,2022,CardiffCity
39,2019-05-12,15:00,Premier League,Matchweek 38,Sun,Away,W,2,0,Manchester Utd,1.9,1.8,27.0,74457,Sean Morrison,4-4-1-1,Jonathan Moss,Match Report,,12.0,3.0,23.3,0.0,1,1,2022,CardiffCity
0,2018-08-11,15:00,Premier League,Matchweek 1,Sat,Home,L,0,2,Crystal Palace,0.6,1.0,66.0,24821,Tom Cairney,4-3-3,Mike Dean,Match Report,,15.0,6.0,19.0,1.0,0,0,2022,Fulham
1,2018-08-18,15:00,Premier League,Matchweek 2,Sat,Away,L,1,3,Tottenham,1.2,3.1,41.0,58297,Tom Cairney,4-3-3,Anthony Taylor,Match Report,,10.0,3.0,17.4,0.0,0,0,2022,Fulham
2,2018-08-26,16:00,Premier League,Matchweek 3,Sun,Home,W,4,2,Burnley,2.1,1.4,62.0,23438,Tom Cairney,4-3-3,David Coote,Match Report,,26.0,12.0,20.3,0.0,0,0,2022,Fulham
4,2018-09-01,15:00,Premier League,Matchweek 4,Sat,Away,D,2,2,Brighton,1.1,2.9,58.0,30526,Kevin McDonald,4-3-3,Lee Probert,Match Report,,10.0,5.0,17.6,1.0,0,0,2022,Fulham
5,2018-09-15,15:00,Premier League,Matchweek 5,Sat,Away,L,0,3,Manchester City,0.3,4.1,36.0,53307,Kevin McDonald,4-3-3,Stuart Attwell,Match Report,,9.0,3.0,22.0,0.0,0,0,2022,Fulham
6,2018-09-22,12:30,Premier League,Matchweek 6,Sat,Home,D,1,1,Watford,1.5,1.5,59.0,23418,Kevin McDonald,4-3-3,Martin Atkinson,Match Report,,15.0,3.0,15.0,0.0,0,0,2022,Fulham
8,2018-09-29,15:00,Premier League,Matchweek 7,Sat,Away,L,0,3,Everton,0.7,2.4,49.0,38788,Marcus Bettinelli,4-4-1-1,Roger East,Match Report,,6.0,0.0,21.1,0.0,0,0,2022,Fulham
9,2018-10-07,12:00,Premier League,Matchweek 8,Sun,Home,L,1,5,Arsenal,0.9,1.5,48.0,25401,Marcus Bettinelli,3-4-3,Paul Tierney,Match Report,,21.0,4.0,21.9,0.0,0,0,2022,Fulham
10,2018-10-20,15:00,Premier League,Matchweek 9,Sat,Away,L,2,4,Cardiff City,0.8,2.0,59.0,29681,Kevin McDonald,4-3-3,Kevin Friend,Match Report,,9.0,4.0,21.3,2.0,0,0,2022,Fulham
11,2018-10-27,15:00,Premier League,Matchweek 10,Sat,Home,L,0,3,Bournemouth,0.5,2.0,51.0,25071,Kevin McDonald,4-2-3-1,Andre Marriner,Match Report,,11.0,1.0,16.5,0.0,0,0,2022,Fulham
