,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
41,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,W,3,1,Everton,1.8,2.2,31.0,,Steve Cook,4-4-2,Chris Kavanagh,Match Report,,12.0,6.0,17.5,1.0,1,1,2022,Bournemouth
0,2019-08-10,15:00,Premier League,Matchweek 1,Sat,Home,L,0,3,Brighton,0.9,0.7,50.0,20245.0,Troy Deeney,4-2-2-2,Craig Pawson,Match Report,,11.0,3.0,20.6,2.0,0,0,2022,Watford
1,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Away,L,0,1,Everton,1.0,1.0,56.0,39066.0,Troy Deeney,4-4-2,Lee Mason,Match Report,,8.0,2.0,14.3,0.0,0,0,2022,Watford
2,2019-08-24,15:00,Premier League,Matchweek 3,Sat,Home,L,1,3,West Ham,2.3,3.4,55.0,20035.0,Étienne Capoue,4-2-3-1,Chris Kavanagh,Match Report,,21.0,3.0,15.2,0.0,0,0,2022,Watford
4,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,D,1,1,Newcastle Utd,1.3,0.9,51.0,44157.0,Craig Cathcart,3-4-3,Graham Scott,Match Report,,13.0,3.0,16.1,0.0,0,0,2022,Watford
5,2019-09-15,16:30,Premier League,Matchweek 5,Sun,Home,D,2,2,Arsenal,2.8,0.9,51.0,21360.0,Étienne Capoue,4-2-3-1,Anthony Taylor,Match Report,,30.0,9.0,18.9,1.0,1,1,2022,Watford
6,2019-09-21,15:00,Premier League,Matchweek 6,Sat,Away,L,0,8,Manchester City,0.3,5.8,32.0,54273.0,Adrian Mariappa,4-4-1-1,Mike Dean,Match Report,,5.0,4.0,15.0,1.0,0,0,2022,Watford
8,2019-09-28,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Wolves,0.9,1.5,62.0,30711.0,Étienne Capoue,4-3-3,Paul Tierney,Match Report,,14.0,5.0,16.7,0.0,0,0,2022,Watford
9,2019-10-05,15:00,Premier League,Matchweek 8,Sat,Home,D,0,0,Sheffield Utd,1.5,0.5,39.0,20811.0,Craig Cathcart,3-5-2,Andre Marriner,Match Report,,8.0,2.0,16.4,0.0,0,0,2022,Watford
10,2019-10-19,15:00,Premier League,Matchweek 9,Sat,Away,D,1,1,Tottenham,0.8,1.0,31.0,58754.0,Craig Cathcart,3-5-2,Chris Kavanagh,Match Report,,7.0,2.0,18.6,2.0,0,0,2022,Watford
11,2019-10-26,15:00,Premier League,Matchweek 10,Sat,Home,D,0,0,Bournemouth,0.8,1.1,40.0,20821.0,Craig Cathcart,3-5-2,Mike Dean,Match Report,,7.0,3.0,18.5,0.0,0,0,2022,Watford
13,2019-11-02,17:30,Premier League,Matchweek 11,Sat,Home,L,1,2,Chelsea,1.4,2.6,34.0,21011.0,Craig Cathcart,3-5-2,Anthony Taylor,Match Report,,11.0,2.0,19.4,0.0,1,1,2022,Watford
14,2019-11-08,20:00,Premier League,Matchweek 12,Fri,Away,W,2,0,Norwich City,0.8,0.8,34.0,27074.0,Étienne Capoue,3-5-2,Andre Marriner,Match Report,,12.0,2.0,17.1,0.0,0,0,2022,Watford
15,2019-11-23,15:00,Premier League,Matchweek 13,Sat,Home,L,0,3,Burnley,1.0,2.3,64.0,19711.0,Étienne Capoue,3-5-2,Paul Tierney,Match Report,,15.0,4.0,17.9,3.0,0,0,2022,Watford
16,2019-11-30,17:30,Premier League,Matchweek 14,Sat,Away,L,1,2,Southampton,0.7,1.4,37.0,26929.0,Étienne Capoue,3-5-2,Michael Oliver,Match Report,,6.0,3.0,16.4,0.0,0,0,2022,Watford
17,2019-12-04,19:30,Premier League,Matchweek 15,Wed,Away,L,0,2,Leicester City,0.2,3.0,39.0,31763.0,Troy Deeney,4-4-2,Craig Pawson,Match Report,,4.0,1.0,18.0,0.0,0,0,2022,Watford
18,2019-12-07,15:00,Premier League,Matchweek 16,Sat,Home,D,0,0,Crystal Palace,1.2,0.2,51.0,20070.0,Troy Deeney,4-3-3,Martin Atkinson,Match Report,,13.0,3.0,18.0,1.0,0,0,2022,Watford
19,2019-12-14,12:30,Premier League,Matchweek 17,Sat,Away,L,0,2,Liverpool,1.4,1.6,32.0,53311.0,Troy Deeney,4-2-3-1,Andre Marriner,Match Report,,8.0,2.0,14.8,0.0,0,0,2022,Watford
20,2019-12-22,14:00,Premier League,Matchweek 18,Sun,Home,W,2,0,Manchester Utd,1.5,1.7,38.0,21488.0,Troy Deeney,4-2-3-1,Lee Mason,Match Report,,10.0,2.0,15.6,0.0,1,1,2022,Watford
21,2019-12-26,15:00,Premier League,Matchweek 19,Thu,Away,D,1,1,Sheffield Utd,0.7,2.1,42.0,30222.0,Troy Deeney,4-2-3-1,David Coote,Match Report,,5.0,2.0,20.3,2.0,0,0,2022,Watford
22,2019-12-28,15:00,Premier League,Matchweek 20,Sat,Home,W,3,0,Aston Villa,2.9,0.5,49.0,21348.0,Troy Deeney,4-2-3-1,Simon Hooper,Match Report,,19.0,5.0,17.2,0.0,1,1,2022,Watford
23,2020-01-01,15:00,Premier League,Matchweek 21,Wed,Home,W,2,1,Wolves,0.9,1.4,37.0,20584.0,Troy Deeney,4-2-3-1,Andy Madley,Match Report,,9.0,3.0,17.0,0.0,0,0,2022,Watford
25,2020-01-12,14:00,Premier League,Matchweek 22,Sun,Away,W,3,0,Bournemouth,2.0,0.3,44.0,10384.0,Troy Deeney,4-2-3-1,Mike Dean,Match Report,,18.0,5.0,13.3,0.0,0,0,2022,Watford
26,2020-01-18,12:30,Premier League,Matchweek 23,Sat,Home,D,0,0,Tottenham,1.8,1.6,43.0,21366.0,Troy Deeney,4-2-3-1,Michael Oliver,Match Report,,14.0,1.0,17.6,1.0,0,1,2022,Watford
27,2020-01-21,19:30,Premier League,Matchweek 24,Tue,Away,L,1,2,Aston Villa,1.3,1.0,36.0,40867.0,Troy Deeney,4-2-3-1,Martin Atkinson,Match Report,,8.0,3.0,10.8,0.0,0,0,2022,Watford
29,2020-02-01,15:00,Premier League,Matchweek 25,Sat,Home,L,2,3,Everton,0.6,2.1,45.0,21229.0,Troy Deeney,4-2-3-1,Craig Pawson,Match Report,,11.0,2.0,16.8,0.0,0,0,2022,Watford
30,2020-02-08,17:30,Premier League,Matchweek 26,Sat,Away,D,1,1,Brighton,0.3,0.7,34.0,30443.0,Troy Deeney,4-2-3-1,Kevin Friend,Match Report,,6.0,3.0,17.9,0.0,0,0,2022,Watford
31,2020-02-23,14:00,Premier League,Matchweek 27,Sun,Away,L,0,3,Manchester Utd,0.3,2.4,43.0,73347.0,Troy Deeney,4-2-3-1,Martin Atkinson,Match Report,,7.0,2.0,18.9,1.0,0,0,2022,Watford
32,2020-02-29,17:30,Premier League,Matchweek 28,Sat,Home,W,3,0,Liverpool,2.2,0.3,31.0,21634.0,Troy Deeney,4-2-3-1,Michael Oliver,Match Report,,14.0,5.0,17.4,0.0,0,0,2022,Watford
33,2020-03-07,15:00,Premier League,Matchweek 29,Sat,Away,L,0,1,Crystal Palace,0.5,0.6,56.0,25461.0,Troy Deeney,4-2-3-1,Anthony Taylor,Match Report,,9.0,3.0,17.0,0.0,0,0,2022,Watford
34,2020-06-20,12:30,Premier League,Matchweek 30,Sat,Home,D,1,1,Leicester City,0.8,0.8,33.0,,Troy Deeney,4-2-3-1,Craig Pawson,Match Report,,7.0,4.0,16.4,0.0,0,0,2022,Watford
35,2020-06-25,18:00,Premier League,Matchweek 31,Thu,Away,L,0,1,Burnley,0.7,1.1,46.0,,Troy Deeney,4-4-2,Mike Dean,Match Report,,10.0,3.0,14.4,1.0,0,0,2022,Watford
36,2020-06-28,16:30,Premier League,Matchweek 32,Sun,Home,L,1,3,Southampton,0.4,1.2,49.0,,Troy Deeney,4-2-3-1,Michael Oliver,Match Report,,7.0,0.0,19.6,0.0,0,0,2022,Watford
37,2020-07-04,20:00,Premier League,Matchweek 33,Sat,Away,L,0,3,Chelsea,0.4,2.3,30.0,,Troy Deeney,4-2-3-1,Kevin Friend,Match Report,,6.0,3.0,23.2,2.0,0,0,2022,Watford
38,2020-07-07,18:00,Premier League,Matchweek 34,Tue,Home,W,2,1,Norwich City,0.8,1.4,43.0,,Troy Deeney,4-2-3-1,Anthony Taylor,Match Report,,8.0,4.0,12.9,0.0,0,0,2022,Watford
39,2020-07-11,12:30,Premier League,Matchweek 35,Sat,Home,W,2,1,Newcastle Utd,3.0,1.4,49.0,,Troy Deeney,4-2-3-1,Craig Pawson,Match Report,,15.0,3.0,12.9,0.0,2,2,2022,Watford
40,2020-07-17,20:00,Premier League,Matchweek 36,Fri,Away,L,1,3,West Ham,1.5,0.7,61.0,,Troy Deeney,4-2-3-1,Martin Atkinson,Match Report,,14.0,3.0,13.5,0.0,0,0,2022,Watford
41,2020-07-21,18:00,Premier League,Matchweek 37,Tue,Home,L,0,4,Manchester City,0.1,3.5,25.0,,Troy Deeney,4-3-3,Michael Oliver,Match Report,,2.0,0.0,16.2,0.0,0,0,2022,Watford
42,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,L,2,3,Arsenal,3.4,1.7,50.0,,Troy Deeney,4-2-2-2,Mike Dean,Match Report,,18.0,5.0,12.4,1.0,1,1,2022,Watford
0,2019-08-09,20:00,Premier League,Matchweek 1,Fri,Away,L,1,4,Liverpool,1.0,1.7,43.0,53333.0,Grant Hanley,4-2-3-1,Michael Oliver,Match Report,,13.0,6.0,17.2,1.0,0,0,2022,NorwichCity
1,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Home,W,3,1,Newcastle Utd,1.4,0.7,63.0,27059.0,Grant Hanley,4-2-3-1,Stuart Attwell,Match Report,,15.0,8.0,14.0,0.0,0,0,2022,NorwichCity
2,2019-08-24,12:30,Premier League,Matchweek 3,Sat,Home,L,2,3,Chelsea,1.2,2.1,46.0,27032.0,Grant Hanley,4-2-3-1,Martin Atkinson,Match Report,,6.0,5.0,12.5,0.0,0,0,2022,NorwichCity
4,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,L,0,2,West Ham,1.3,1.8,51.0,59950.0,Christoph Zimmermann,4-2-3-1,Paul Tierney,Match Report,,8.0,3.0,13.7,0.0,0,0,2022,NorwichCity
5,2019-09-14,17:30,Premier League,Matchweek 5,Sat,Home,W,3,2,Manchester City,1.5,2.2,31.0,27035.0,Alexander Tettey,4-2-3-1,Kevin Friend,Match Report,,7.0,3.0,12.2,1.0,0,0,2022,NorwichCity
6,2019-09-21,15:00,Premier League,Matchweek 6,Sat,Away,L,0,2,Burnley,0.6,1.5,58.0,19712.0,Alexander Tettey,4-2-3-1,David Coote,Match Report,,11.0,2.0,17.5,0.0,0,0,2022,NorwichCity
7,2019-09-28,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Crystal Palace,0.5,1.5,55.0,25477.0,Ben Godfrey,4-2-3-1,Jonathan Moss,Match Report,,10.0,3.0,17.5,0.0,0,0,2022,NorwichCity
8,2019-10-05,15:00,Premier League,Matchweek 8,Sat,Home,L,1,5,Aston Villa,3.1,2.9,57.0,27045.0,Ben Godfrey,4-2-3-1,Andy Madley,Match Report,,22.0,4.0,16.3,0.0,0,0,2022,NorwichCity
9,2019-10-19,15:00,Premier League,Matchweek 9,Sat,Away,D,0,0,Bournemouth,0.4,0.6,52.0,10669.0,Alexander Tettey,4-1-4-1,Lee Mason,Match Report,,10.0,1.0,20.5,0.0,0,0,2022,NorwichCity
10,2019-10-27,16:30,Premier League,Matchweek 10,Sun,Home,L,1,3,Manchester Utd,1.0,4.1,46.0,27108.0,Alexander Tettey,4-1-4-1,Stuart Attwell,Match Report,,10.0,3.0,16.5,0.0,0,0,2022,NorwichCity
11,2019-11-02,15:00,Premier League,Matchweek 11,Sat,Away,L,0,2,Brighton,0.4,2.3,42.0,30539.0,Alexander Tettey,4-2-3-1,Kevin Friend,Match Report,,7.0,0.0,15.9,1.0,0,0,2022,NorwichCity
12,2019-11-08,20:00,Premier League,Matchweek 12,Fri,Home,L,0,2,Watford,0.8,0.8,66.0,27074.0,Alexander Tettey,4-2-3-1,Andre Marriner,Match Report,,17.0,5.0,21.7,1.0,0,0,2022,NorwichCity
13,2019-11-23,15:00,Premier League,Matchweek 13,Sat,Away,W,2,0,Everton,1.8,0.8,44.0,39241.0,Alexander Tettey,4-2-3-1,Anthony Taylor,Match Report,,13.0,5.0,14.2,0.0,0,0,2022,NorwichCity
14,2019-12-01,14:00,Premier League,Matchweek 14,Sun,Home,D,2,2,Arsenal,1.3,2.0,40.0,27067.0,Christoph Zimmermann,4-2-3-1,Paul Tierney,Match Report,,15.0,8.0,17.6,0.0,0,0,2022,NorwichCity
15,2019-12-04,19:30,Premier League,Matchweek 15,Wed,Away,L,1,2,Southampton,0.8,1.1,60.0,27019.0,Christoph Zimmermann,4-2-3-1,Kevin Friend,Match Report,,10.0,3.0,17.5,0.0,0,0,2022,NorwichCity
16,2019-12-08,14:00,Premier League,Matchweek 16,Sun,Home,L,1,2,Sheffield Utd,0.8,0.7,57.0,26881.0,Alexander Tettey,4-2-3-1,Simon Hooper,Match Report,,14.0,4.0,17.7,0.0,0,0,2022,NorwichCity
17,2019-12-14,15:00,Premier League,Matchweek 17,Sat,Away,D,1,1,Leicester City,1.7,1.3,44.0,32101.0,Alexander Tettey,4-2-3-1,Andy Madley,Match Report,,10.0,3.0,16.1,1.0,0,0,2022,NorwichCity
18,2019-12-21,15:00,Premier League,Matchweek 18,Sat,Home,L,1,2,Wolves,1.3,1.3,52.0,27053.0,Grant Hanley,4-2-3-1,Peter Bankes,Match Report,,13.0,6.0,17.3,1.0,0,0,2022,NorwichCity
19,2019-12-26,15:00,Premier League,Matchweek 19,Thu,Away,L,0,1,Aston Villa,1.1,0.6,57.0,41289.0,Grant Hanley,4-2-3-1,Chris Kavanagh,Match Report,,16.0,5.0,15.4,1.0,0,0,2022,NorwichCity
20,2019-12-28,17:30,Premier League,Matchweek 20,Sat,Home,D,2,2,Tottenham,0.4,1.8,42.0,27072.0,Grant Hanley,4-2-3-1,Kevin Friend,Match Report,,5.0,2.0,18.0,0.0,0,0,2022,NorwichCity
21,2020-01-01,17:30,Premier League,Matchweek 21,Wed,Home,D,1,1,Crystal Palace,1.6,1.5,40.0,27021.0,Grant Hanley,4-2-3-1,Jonathan Moss,Match Report,,15.0,4.0,15.0,1.0,0,0,2022,NorwichCity
23,2020-01-11,15:00,Premier League,Matchweek 22,Sat,Away,L,0,4,Manchester Utd,0.3,2.2,39.0,73271.0,Grant Hanley,4-2-3-1,Anthony Taylor,Match Report,,8.0,3.0,23.9,1.0,0,0,2022,NorwichCity
24,2020-01-18,15:00,Premier League,Matchweek 23,Sat,Home,W,1,0,Bournemouth,2.0,0.9,65.0,26781.0,Alexander Tettey,4-2-3-1,Paul Tierney,Match Report,,15.0,3.0,21.7,1.0,1,1,2022,NorwichCity
25,2020-01-22,19:30,Premier League,Matchweek 24,Wed,Away,L,1,2,Tottenham,1.6,1.9,48.0,58182.0,Grant Hanley,4-2-3-1,Chris Kavanagh,Match Report,,11.0,1.0,19.4,0.0,1,1,2022,NorwichCity
27,2020-02-01,15:00,Premier League,Matchweek 25,Sat,Away,D,0,0,Newcastle Utd,1.4,0.7,57.0,52204.0,Grant Hanley,4-2-3-1,Martin Atkinson,Match Report,,20.0,4.0,15.3,0.0,0,0,2022,NorwichCity
28,2020-02-15,17:30,Premier League,Matchweek 26,Sat,Home,L,0,1,Liverpool,0.4,1.9,36.0,27110.0,Grant Hanley,4-2-3-1,Stuart Attwell,Match Report,,5.0,1.0,17.4,0.0,0,0,2022,NorwichCity
29,2020-02-23,14:00,Premier League,Matchweek 27,Sun,Away,L,0,3,Wolves,0.4,2.8,60.0,31046.0,Grant Hanley,4-2-3-1,Chris Kavanagh,Match Report,,6.0,3.0,16.3,0.0,0,0,2022,NorwichCity
30,2020-02-28,20:00,Premier League,Matchweek 28,Fri,Home,W,1,0,Leicester City,0.8,1.2,42.0,27010.0,Grant Hanley,4-2-3-1,Craig Pawson,Match Report,,11.0,6.0,19.1,2.0,0,0,2022,NorwichCity
32,2020-03-07,15:00,Premier League,Matchweek 29,Sat,Away,L,0,1,Sheffield Utd,1.4,0.9,57.0,31379.0,Grant Hanley,4-2-3-1,Simon Hooper,Match Report,,12.0,3.0,14.6,0.0,0,0,2022,NorwichCity
33,2020-06-19,18:00,Premier League,Matchweek 30,Fri,Home,L,0,3,Southampton,0.8,1.7,55.0,,Timm Klose,4-4-2,Kevin Friend,Match Report,,9.0,1.0,18.0,0.0,0,0,2022,NorwichCity
34,2020-06-24,18:00,Premier League,Matchweek 31,Wed,Home,L,0,1,Everton,0.4,0.8,47.0,,Alexander Tettey,4-2-3-1,Andy Madley,Match Report,,8.0,1.0,21.7,1.0,0,0,2022,NorwichCity
36,2020-07-01,18:00,Premier League,Matchweek 32,Wed,Away,L,0,4,Arsenal,0.2,2.1,48.0,,Alexander Tettey,4-1-4-1,Peter Bankes,Match Report,,8.0,3.0,27.4,1.0,0,0,2022,NorwichCity
37,2020-07-04,12:30,Premier League,Matchweek 33,Sat,Home,L,0,1,Brighton,0.5,0.5,58.0,,Alexander Tettey,4-2-3-1,Stuart Attwell,Match Report,,12.0,1.0,18.2,0.0,0,0,2022,NorwichCity
38,2020-07-07,18:00,Premier League,Matchweek 34,Tue,Away,L,1,2,Watford,1.4,0.8,57.0,,Alexander Tettey,4-2-3-1,Anthony Taylor,Match Report,,13.0,3.0,16.1,1.0,0,0,2022,NorwichCity
39,2020-07-11,12:30,Premier League,Matchweek 35,Sat,Home,L,0,4,West Ham,0.7,2.7,52.0,,Alexander Tettey,4-2-3-1,Kevin Friend,Match Report,,11.0,2.0,18.9,1.0,0,0,2022,NorwichCity
40,2020-07-14,20:15,Premier League,Matchweek 36,Tue,Away,L,0,1,Chelsea,0.0,2.4,33.0,,Alexander Tettey,4-1-4-1,Jonathan Moss,Match Report,,2.0,0.0,22.4,0.0,0,0,2022,NorwichCity
41,2020-07-18,17:30,Premier League,Matchweek 37,Sat,Home,L,0,2,Burnley,0.3,1.8,41.0,,Alexander Tettey,4-2-3-1,Kevin Friend,Match Report,,6.0,2.0,12.9,0.0,0,0,2022,NorwichCity
42,2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,L,0,5,Manchester City,1.1,3.2,27.0,,Christoph Zimmermann,4-2-3-1,Craig Pawson,Match Report,,5.0,4.0,18.6,0.0,0,0,2022,NorwichCity
